,Player Code,Player Name,Season Year,Age,Team (3 Letter)
8615,watsoea01IND,Earl Watson,2010,30,IND
8616,weaveky01OKC,Kyle Weaver,2010,23,OKC
8617,webstma02POR,Martell Webster,2010,23,POR
8618,weemsso01TOR,Sonny Weems,2010,23,TOR
8619,westda01NOH,David West,2010,29,NOH
8620,westde01CLE,Delonte West,2010,26,CLE
8621,westma02ATL,Mario West,2010,25,ATL
8622,westbru01OKC,Russell Westbrook,2010,21,OKC
8623,whitedj01OKC,D.J. White,2010,23,OKC
8624,wilcoch01DET,Chris Wilcox,2010,27,DET
8625,wilkida02MIN,Damien Wilkins,2010,30,MIN
8626,wilksmi01OKC,Mike Wilks,2010,30,OKC
8627,willide01UTA,Deron Williams,2010,25,UTA
8628,willija02ORL,Jason Williams,2010,34,ORL
8629,willija04CLE,Jawad Williams,2010,26,CLE
8630,willilo02PHI,Lou Williams,2010,23,PHI
8631,willima03MEM,Marcus Williams,2010,24,MEM
8632,willima02ATL,Marvin Williams,2010,23,ATL
8633,willima01CLE,Mo Williams,2010,27,CLE
8634,willire02GSW,Reggie Williams,2010,23,GSW
8635,willise01NJN,Sean Williams,2010,23,NJN
8636,willish02BOS,Shelden Williams,2010,26,BOS
8637,willite01NJN,Terrence Williams,2010,22,NJN
8638,artesro01LAL,Metta World Peace,2010,30,LAL
8639,wrighan01TOR,Antoine Wright,2010,25,TOR
8640,wrighdo01MIA,Dorell Wright,2010,24,MIA
8641,wrighju01NOH,Julian Wright,2010,22,NOH
8642,youngni01WAS,Nick Young,2010,24,WAS
8643,youngsa01MEM,Sam Young,2010,24,MEM
8644,youngth01PHI,Thaddeus Young,2010,21,PHI
8645,adrieje01GSW,Jeff Adrien,2011,24,GSW
8646,afflaar01DEN,Arron Afflalo,2011,25,DEN
8647,agerma01MIN,Maurice Ager,2011,26,MIN
8648,ajincal01TOT,Alexis Ajinça,2011,22,TOT
8649,ajincal01DAL,Alexis Ajinça,2011,22,DAL
8650,ajincal01TOR,Alexis Ajinça,2011,22,TOR
8651,alabiso01TOR,Solomon Alabi,2011,22,TOR
8652,aldrico01OKC,Cole Aldrich,2011,22,OKC
8653,aldrila01POR,LaMarcus Aldridge,2011,25,POR
8654,allenma01ORL,Malik Allen,2011,32,ORL
8655,allenra02BOS,Ray Allen*,2011,35,BOS
8656,allento01MEM,Tony Allen,2011,29,MEM
8657,aminual01LAC,Al-Farouq Aminu,2011,20,LAC
8658,amundlo01GSW,Lou Amundson,2011,28,GSW
8659,anderch01DEN,Chris Andersen,2011,32,DEN
8660,anderda03TOT,David Andersen,2011,30,TOT
8661,anderda03TOR,David Andersen,2011,30,TOR
8662,anderda03NOH,David Andersen,2011,30,NOH
8663,anderja01SAS,James Anderson,2011,21,SAS
8664,anderry01ORL,Ryan Anderson,2011,22,ORL
8665,anthoca01TOT,Carmelo Anthony,2011,26,TOT
8666,anthoca01DEN,Carmelo Anthony,2011,26,DEN
8667,anthoca01NYK,Carmelo Anthony,2011,26,NYK
8668,anthojo01MIA,Joel Anthony,2011,28,MIA
8669,arenagi01TOT,Gilbert Arenas,2011,29,TOT
8670,arenagi01WAS,Gilbert Arenas,2011,29,WAS
8671,arenagi01ORL,Gilbert Arenas,2011,29,ORL
8672,arizatr01NOH,Trevor Ariza,2011,25,NOH
8673,armsthi01TOT,Hilton Armstrong,2011,26,TOT
8674,armsthi01WAS,Hilton Armstrong,2011,26,WAS
8675,armsthi01ATL,Hilton Armstrong,2011,26,ATL
8676,arroyca01TOT,Carlos Arroyo,2011,31,TOT
8677,arroyca01MIA,Carlos Arroyo,2011,31,MIA
8678,arroyca01BOS,Carlos Arroyo,2011,31,BOS
8679,arthuda01MEM,Darrell Arthur,2011,22,MEM
8680,asikom01CHI,Ömer Aşık,2011,24,CHI
8681,augusdj01CHA,D.J. Augustin,2011,23,CHA
8682,babbilu01POR,Luke Babbitt,2011,21,POR
8683,balkmre01TOT,Renaldo Balkman,2011,26,TOT
8684,balkmre01DEN,Renaldo Balkman,2011,26,DEN
8685,balkmre01NYK,Renaldo Balkman,2011,26,NYK
8686,banksma01TOR,Marcus Banks,2011,29,TOR
8687,barbole01TOR,Leandro Barbosa,2011,28,TOR
8688,bareajo01DAL,J.J. Barea,2011,26,DAL
8689,bargnan01TOR,Andrea Bargnani,2011,25,TOR
8690,barnema02LAL,Matt Barnes,2011,30,LAL
8691,barroea01TOT,Earl Barron,2011,29,TOT
8692,barroea01PHO,Earl Barron,2011,29,PHO
8693,barroea01MIL,Earl Barron,2011,29,MIL
8694,barroea01POR,Earl Barron,2011,29,POR
8695,bassbr01ORL,Brandon Bass,2011,25,ORL
8696,battito01PHI,Tony Battie,2011,34,PHI
8697,battish01TOT,Shane Battier,2011,32,TOT
8698,battish01HOU,Shane Battier,2011,32,HOU
8699,battish01MEM,Shane Battier,2011,32,MEM
8700,batumni01POR,Nicolas Batum,2011,22,POR
8701,bayleje01TOT,Jerryd Bayless,2011,22,TOT
8702,bayleje01NOH,Jerryd Bayless,2011,22,NOH
8703,bayleje01TOR,Jerryd Bayless,2011,22,TOR
8704,beaslmi01MIN,Michael Beasley,2011,22,MIN
8705,beaubro01DAL,Rodrigue Beaubois,2011,22,DAL
8706,belinma01NOH,Marco Belinelli,2011,24,NOH
8707,bellch01GSW,Charlie Bell,2011,31,GSW
8708,bellra01UTA,Raja Bell,2011,34,UTA
8709,bibbymi01TOT,Mike Bibby,2011,32,TOT
8710,bibbymi01ATL,Mike Bibby,2011,32,ATL
8711,bibbymi01WAS,Mike Bibby,2011,32,WAS
8712,bibbymi01MIA,Mike Bibby,2011,32,MIA
8713,biedran01GSW,Andris Biedriņš,2011,24,GSW
8714,billuch01TOT,Chauncey Billups,2011,34,TOT
8715,billuch01DEN,Chauncey Billups,2011,34,DEN
8716,billuch01NYK,Chauncey Billups,2011,34,NYK
8717,blairde01SAS,DeJuan Blair,2011,21,SAS
8718,blakest01LAL,Steve Blake,2011,30,LAL
8719,blatcan01WAS,Andray Blatche,2011,24,WAS
8720,bledser01LAC,Eric Bledsoe,2011,21,LAC
8721,boganke01CHI,Keith Bogans,2011,30,CHI
8722,bogutan01MIL,Andrew Bogut,2011,26,MIL
8723,bonnema01SAS,Matt Bonner,2011,30,SAS
8724,booketr01WAS,Trevor Booker,2011,23,WAS
8725,boozeca01CHI,Carlos Boozer,2011,29,CHI
8726,boshch01MIA,Chris Bosh,2011,26,MIA
8727,boykiea01MIL,Earl Boykins,2011,34,MIL
8728,brackcr01PHI,Craig Brackins,2011,23,PHI
8729,bradlav01BOS,Avery Bradley,2011,20,BOS
8730,brandel01PHI,Elton Brand,2011,31,PHI
8731,breweco01TOT,Corey Brewer,2011,24,TOT
8732,breweco01MIN,Corey Brewer,2011,24,MIN
8733,breweco01DAL,Corey Brewer,2011,24,DAL
8734,brewero02CHI,Ronnie Brewer,2011,25,CHI
8735,brockjo01MIL,Jon Brockman,2011,23,MIL
8736,brookaa01TOT,Aaron Brooks,2011,26,TOT
8737,brookaa01HOU,Aaron Brooks,2011,26,HOU
8738,brookaa01PHO,Aaron Brooks,2011,26,PHO
8739,brownde04TOT,Derrick Brown,2011,23,TOT
8740,brownde04CHA,Derrick Brown,2011,23,CHA
8741,brownde04NYK,Derrick Brown,2011,23,NYK
8742,brownkw01CHA,Kwame Brown,2011,28,CHA
8743,brownsh01LAL,Shannon Brown,2011,25,LAL
8744,bryanko01LAL,Kobe Bryant*,2011,32,LAL
8745,budinch01HOU,Chase Budinger,2011,22,HOU
8746,butleca01DAL,Caron Butler,2011,30,DAL
8747,butlera01TOT,Rasual Butler,2011,31,TOT
8748,butlera01LAC,Rasual Butler,2011,31,LAC
8749,butlera01CHI,Rasual Butler,2011,31,CHI
8750,bynuman01LAL,Andrew Bynum,2011,23,LAL
8751,bynumwi01DET,Will Bynum,2011,28,DET
8752,caldejo01TOR,José Calderón,2011,29,TOR
8753,cambyma01POR,Marcus Camby,2011,36,POR
8754,caracde01LAL,Derrick Caracter,2011,22,LAL
8755,cardibr01DAL,Brian Cardinal,2011,33,DAL
8756,carnero01TOT,Rodney Carney,2011,26,TOT
8757,carnero01GSW,Rodney Carney,2011,26,GSW
8758,carnero01MEM,Rodney Carney,2011,26,MEM
8759,carrode01TOT,DeMarre Carroll,2011,24,TOT
8760,carrode01MEM,DeMarre Carroll,2011,24,MEM
8761,carrode01HOU,DeMarre Carroll,2011,24,HOU
8762,carroma01CHA,Matt Carroll,2011,30,CHA
8763,cartean01TOT,Anthony Carter,2011,35,TOT
8764,cartean01DEN,Anthony Carter,2011,35,DEN
8765,cartean01NYK,Anthony Carter,2011,35,NYK
8766,cartevi01TOT,Vince Carter,2011,34,TOT
8767,cartevi01ORL,Vince Carter,2011,34,ORL
8768,cartevi01PHO,Vince Carter,2011,34,PHO
8769,casspom01SAC,Omri Casspi,2011,22,SAC
8770,chalmma01MIA,Mario Chalmers,2011,24,MIA
8771,chandty01DAL,Tyson Chandler,2011,28,DAL
8772,chandwi01TOT,Wilson Chandler,2011,23,TOT
8773,chandwi01NYK,Wilson Chandler,2011,23,NYK
8774,chandwi01DEN,Wilson Chandler,2011,23,DEN
8775,childjo01PHO,Josh Childress,2011,27,PHO
8776,clarkea01TOT,Earl Clark,2011,23,TOT
8777,clarkea01PHO,Earl Clark,2011,23,PHO
8778,clarkea01ORL,Earl Clark,2011,23,ORL
8779,collija03TOT,Jarron Collins,2011,32,TOT
8780,collija03LAC,Jarron Collins,2011,32,LAC
8781,collija03POR,Jarron Collins,2011,32,POR
8782,collija04ATL,Jason Collins,2011,32,ATL
8783,collish01CHA,Sherron Collins,2011,23,CHA
8784,collida01IND,Darren Collison,2011,23,IND
8785,collini01OKC,Nick Collison,2011,30,OKC
8786,conlemi01MEM,Mike Conley,2011,23,MEM
8787,cookbr01LAC,Brian Cook,2011,30,LAC
8788,cookda02OKC,Daequan Cook,2011,23,OKC
8789,cousima01UTA,Marcus Cousin,2011,24,UTA
8790,couside01SAC,DeMarcus Cousins,2011,20,SAC
8791,crawfja01ATL,Jamal Crawford,2011,30,ATL
8792,crawfjo02TOT,Jordan Crawford,2011,22,TOT
8793,crawfjo02ATL,Jordan Crawford,2011,22,ATL
8794,crawfjo02WAS,Jordan Crawford,2011,22,WAS
8795,cunnida01TOT,Dante Cunningham,2011,23,TOT
8796,cunnida01POR,Dante Cunningham,2011,23,POR
8797,cunnida01CHA,Dante Cunningham,2011,23,CHA
8798,curryst01GSW,Stephen Curry,2011,22,GSW
8799,dalemsa01SAC,Samuel Dalembert,2011,29,SAC
8800,dampier01MIA,Erick Dampier,2011,35,MIA
8801,daniean01PHI,Antonio Daniels,2011,35,PHI
8802,daniema01BOS,Marquis Daniels,2011,30,BOS
8803,davisba01TOT,Baron Davis,2011,31,TOT
8804,davisba01LAC,Baron Davis,2011,31,LAC
8805,davisba01CLE,Baron Davis,2011,31,CLE
8806,davised01TOR,Ed Davis,2011,21,TOR
8807,davisgl01BOS,Glen Davis,2011,25,BOS
8808,dayeau01DET,Austin Daye,2011,22,DET
8809,delfica01MIL,Carlos Delfino,2011,28,MIL
8810,denglu01CHI,Luol Deng,2011,25,CHI
8811,derozde01TOR,DeMar DeRozan,2011,21,TOR
8812,diawbo01CHA,Boris Diaw,2011,28,CHA
8813,dioguik01LAC,Ike Diogu,2011,27,LAC
8814,diopde01CHA,DeSagana Diop,2011,29,CHA
8815,doolike01MIL,Keyon Dooling,2011,30,MIL
8816,dorsejo01TOR,Joey Dorsey,2011,27,TOR
8817,douglto01NYK,Toney Douglas,2011,24,NYK
8818,douglch01MIL,Chris Douglas-Roberts,2011,24,MIL
8819,dowdeza01PHO,Zabian Dowdell,2011,26,PHO
8820,dragigo01TOT,Goran Dragić,2011,24,TOT
8821,dragigo01PHO,Goran Dragić,2011,24,PHO
8822,dragigo01HOU,Goran Dragić,2011,24,HOU
8823,dudleja01PHO,Jared Dudley,2011,25,PHO
8824,duhonch01ORL,Chris Duhon,2011,28,ORL
8825,duncati01SAS,Tim Duncan*,2011,34,SAS
8826,dunlemi02IND,Mike Dunleavy,2011,30,IND
8827,duprero01TOR,Ronald Dupree,2011,30,TOR
8828,duranke01OKC,Kevin Durant,2011,22,OKC
8829,ebankde01LAL,Devin Ebanks,2011,21,LAL
8830,ellinwa01MIN,Wayne Ellington,2011,23,MIN
8831,ellismo01GSW,Monta Ellis,2011,25,GSW
8832,elsonfr01UTA,Francisco Elson,2011,34,UTA
8833,elyme01DEN,Melvin Ely,2011,32,DEN
8834,erdense01TOT,Semih Erden,2011,24,TOT
8835,erdense01BOS,Semih Erden,2011,24,BOS
8836,erdense01CLE,Semih Erden,2011,24,CLE
8837,evansje01UTA,Jeremy Evans,2011,23,UTA
8838,evansma01TOT,Maurice Evans,2011,32,TOT
8839,evansma01ATL,Maurice Evans,2011,32,ATL
8840,evansma01WAS,Maurice Evans,2011,32,WAS
8841,evansre01TOR,Reggie Evans,2011,30,TOR
8842,evansty01SAC,Tyreke Evans,2011,21,SAC
8843,ewingpa02NOH,Patrick Ewing,2011,26,NOH
8844,eyengch01CLE,Christian Eyenga,2011,21,CLE
8845,farmajo01NJN,Jordan Farmar,2011,24,NJN
8846,favorde01TOT,Derrick Favors,2011,19,TOT
8847,favorde01NJN,Derrick Favors,2011,19,NJN
8848,favorde01UTA,Derrick Favors,2011,19,UTA
8849,feltora01TOT,Raymond Felton,2011,26,TOT
8850,feltora01NYK,Raymond Felton,2011,26,NYK
8851,feltora01DEN,Raymond Felton,2011,26,DEN
8852,fernaru01POR,Rudy Fernández,2011,25,POR
8853,fesenky01UTA,Kyrylo Fesenko,2011,24,UTA
8854,fieldla01NYK,Landry Fields,2011,22,NYK
8855,fishede01LAL,Derek Fisher,2011,36,LAL
8856,flynnjo01MIN,Jonny Flynn,2011,21,MIN
8857,forbega01DEN,Gary Forbes,2011,25,DEN
8858,fordtj01IND,T.J. Ford,2011,27,IND
8859,fosteje01IND,Jeff Foster,2011,34,IND
8860,foyera01LAC,Randy Foye,2011,27,LAC
8861,fryech01PHO,Channing Frye,2011,27,PHO
8862,gadzuda01TOT,Dan Gadzuric,2011,32,TOT
8863,gadzuda01GSW,Dan Gadzuric,2011,32,GSW
8864,gadzuda01NJN,Dan Gadzuric,2011,32,NJN
8865,gainesu01TOT,Sundiata Gaines,2011,24,TOT
8866,gainesu01MIN,Sundiata Gaines,2011,24,MIN
8867,gainesu01TOR,Sundiata Gaines,2011,24,TOR
8868,gainesu01NJN,Sundiata Gaines,2011,24,NJN
8869,gallida01TOT,Danilo Gallinari,2011,22,TOT
8870,gallida01NYK,Danilo Gallinari,2011,22,NYK
8871,gallida01DEN,Danilo Gallinari,2011,22,DEN
8872,garcifr01SAC,Francisco García,2011,29,SAC
8873,garneke01BOS,Kevin Garnett*,2011,34,BOS
8874,gasolma01MEM,Marc Gasol,2011,26,MEM
8875,gasolpa01LAL,Pau Gasol,2011,30,LAL
8876,gayru01MEM,Rudy Gay,2011,24,MEM
8877,geeal01TOT,Alonzo Gee,2011,23,TOT
8878,geeal01SAS,Alonzo Gee,2011,23,SAS
8879,geeal01WAS,Alonzo Gee,2011,23,WAS
8880,geeal01CLE,Alonzo Gee,2011,23,CLE
8881,georgpa01IND,Paul George,2011,20,IND
8882,gibsoda01CLE,Daniel Gibson,2011,24,CLE
8883,gibsota01CHI,Taj Gibson,2011,25,CHI
8884,ginobma01SAS,Manu Ginóbili,2011,33,SAS
8885,gomesry01LAC,Ryan Gomes,2011,28,LAC
8886,goodedr01MIL,Drew Gooden,2011,29,MIL
8887,gordobe01DET,Ben Gordon,2011,27,DET
8888,gordoer01LAC,Eric Gordon,2011,22,LAC
8889,gortama01TOT,Marcin Gortat,2011,26,TOT
8890,gortama01ORL,Marcin Gortat,2011,26,ORL
8891,gortama01PHO,Marcin Gortat,2011,26,PHO
8892,grahajo01CLE,Joey Graham,2011,28,CLE
8893,grahast01NJN,Stephen Graham,2011,28,NJN
8894,grangda01IND,Danny Granger,2011,27,IND
8895,grayaa01NOH,Aaron Gray,2011,26,NOH
8896,greenda02SAS,Danny Green,2011,23,SAS
8897,greenje02TOT,Jeff Green,2011,24,TOT
8898,greenje02OKC,Jeff Green,2011,24,OKC
8899,greenje02BOS,Jeff Green,2011,24,BOS
8900,greenwi01NOH,Willie Green,2011,29,NOH
8901,greendo01SAC,Donté Greene,2011,22,SAC
8902,greenor01NJN,Orien Greene,2011,28,NJN
8903,griffbl01LAC,Blake Griffin,2011,21,LAC
8904,haddaha01MEM,Hamed Haddadi,2011,25,MEM
8905,hamilri01DET,Richard Hamilton,2011,32,DET
8906,hansbty01IND,Tyler Hansbrough,2011,25,IND
8907,haranlu01TOT,Luke Harangody,2011,23,TOT
8908,haranlu01BOS,Luke Harangody,2011,23,BOS
8909,haranlu01CLE,Luke Harangody,2011,23,CLE
8910,hardeja01OKC,James Harden,2011,21,OKC
8911,harrial01DEN,Al Harrington,2011,30,DEN
8912,harride01TOT,Devin Harris,2011,27,TOT
8913,harride01NJN,Devin Harris,2011,27,NJN
8914,harride01UTA,Devin Harris,2011,27,UTA
8915,harrima01CLE,Manny Harris,2011,21,CLE
8916,harrimi01HOU,Mike Harris,2011,27,HOU
8917,hasleud01MIA,Udonis Haslem,2011,30,MIA
8918,hawessp01PHI,Spencer Hawes,2011,22,PHI
8919,hayesch01HOU,Chuck Hayes,2011,27,HOU
8920,haywago01UTA,Gordon Hayward,2011,20,UTA
8921,haywala01MIN,Lazar Hayward,2011,24,MIN
8922,haywobr01DAL,Brendan Haywood,2011,31,DAL
8923,headlu01SAC,Luther Head,2011,28,SAC
8924,hendege02CHA,Gerald Henderson,2011,23,CHA
8925,henryxa01MEM,Xavier Henry,2011,19,MEM
8926,hibbero01IND,Roy Hibbert,2011,24,IND
8927,hicksjj01CLE,J.J. Hickson,2011,22,CLE
8928,hilarne01DEN,Nenê,2011,28,DEN
8929,hillge01SAS,George Hill,2011,24,SAS
8930,hillgr01PHO,Grant Hill*,2011,38,PHO
8931,hilljo01HOU,Jordan Hill,2011,23,HOU
8932,hinriki01TOT,Kirk Hinrich,2011,30,TOT
8933,hinriki01WAS,Kirk Hinrich,2011,30,WAS
8934,hinriki01ATL,Kirk Hinrich,2011,30,ATL
8935,holidjr01PHI,Jrue Holiday,2011,20,PHI
8936,holliry01CLE,Ryan Hollins,2011,26,CLE
8937,horfoal01ATL,Al Horford,2011,24,ATL
8938,houseed01MIA,Eddie House,2011,32,MIA
8939,howardw01ORL,Dwight Howard,2011,25,ORL
8940,howarjo01WAS,Josh Howard,2011,30,WAS
8941,howarju01MIA,Juwan Howard,2011,37,MIA
8942,hudsole01WAS,Lester Hudson,2011,26,WAS
8943,humphkr01NJN,Kris Humphries,2011,25,NJN
8944,ibakase01OKC,Serge Ibaka,2011,21,OKC
8945,iguodan01PHI,Andre Iguodala,2011,27,PHI
8946,ilgauzy01MIA,Zydrunas Ilgauskas,2011,35,MIA
8947,mbengdj01NOH,D.J. Mbenga,2011,30,NOH
8948,ilyaser01MIL,Ersan İlyasova,2011,23,MIL
8949,iveyro01OKC,Royal Ivey,2011,29,OKC
8950,jackja01TOT,Jarrett Jack,2011,27,TOT
8951,jackja01TOR,Jarrett Jack,2011,27,TOR
8952,jackja01NOH,Jarrett Jack,2011,27,NOH
8953,jacksda01SAC,Darnell Jackson,2011,25,SAC
8954,jacksst02CHA,Stephen Jackson,2011,32,CHA
8955,jamesda01NJN,Damion James,2011,23,NJN
8956,jamesle01MIA,LeBron James,2011,26,MIA
8957,jamisan01CLE,Antawn Jamison,2011,34,CLE
8958,jeffeot01TOT,Othyus Jeffers,2011,25,TOT
8959,jeffeot01SAS,Othyus Jeffers,2011,25,SAS
8960,jeffeot01WAS,Othyus Jeffers,2011,25,WAS
8961,jeffeal01UTA,Al Jefferson,2011,26,UTA
8962,jefferi01SAS,Richard Jefferson,2011,30,SAS
8963,jeffrja01TOT,Jared Jeffries,2011,29,TOT
8964,jeffrja01HOU,Jared Jeffries,2011,29,HOU
8965,jeffrja01NYK,Jared Jeffries,2011,29,NYK
8966,jennibr01MIL,Brandon Jennings,2011,21,MIL
8967,jetereu01SAC,Eugene Jeter,2011,27,SAC
8968,jianlyi01WAS,Yi Jianlian,2011,23,WAS
8969,johnsam01TOR,Amir Johnson,2011,23,TOR
8970,johnsar02POR,Armon Johnson,2011,21,POR
8971,johnsch03TOT,Chris Johnson,2011,25,TOT
8972,johnsch03POR,Chris Johnson,2011,25,POR
8973,johnsch03BOS,Chris Johnson,2011,25,BOS
8974,johnsja01TOT,James Johnson,2011,23,TOT
8975,johnsja01CHI,James Johnson,2011,23,CHI
8976,johnsja01TOR,James Johnson,2011,23,TOR
8977,johnsjo02ATL,Joe Johnson,2011,29,ATL
8978,johnstr01TOT,Trey Johnson,2011,26,TOT
8979,johnstr01TOR,Trey Johnson,2011,26,TOR
8980,johnstr01LAL,Trey Johnson,2011,26,LAL
8981,johnswe01MIN,Wesley Johnson,2011,23,MIN
8982,jonesda02IND,Dahntay Jones,2011,30,IND
8983,jonesdo02DAL,Dominique Jones,2011,22,DAL
8984,jonesja02MIA,James Jones,2011,30,MIA
8985,jonesso01IND,Solomon Jones,2011,26,IND
8986,jordade01LAC,DeAndre Jordan,2011,22,LAC
8987,kamanch01LAC,Chris Kaman,2011,28,LAC
8988,kaponja01PHI,Jason Kapono,2011,29,PHI
8989,kiddja01DAL,Jason Kidd*,2011,37,DAL
8990,kirilan01UTA,Andrei Kirilenko,2011,29,UTA
8991,kleizli01TOR,Linas Kleiza,2011,26,TOR
8992,korveky01CHI,Kyle Korver,2011,29,CHI
8993,koufoko01TOT,Kosta Koufos,2011,21,TOT
8994,koufoko01MIN,Kosta Koufos,2011,21,MIN
8995,koufoko01DEN,Kosta Koufos,2011,21,DEN
8996,krstine01TOT,Nenad Krstić,2011,27,TOT
8997,krstine01OKC,Nenad Krstić,2011,27,OKC
8998,krstine01BOS,Nenad Krstić,2011,27,BOS
8999,landrca01TOT,Carl Landry,2011,27,TOT
9000,landrca01SAC,Carl Landry,2011,27,SAC
9001,landrca01NOH,Carl Landry,2011,27,NOH
9002,lawac01TOT,Acie Law,2011,26,TOT
9003,lawac01MEM,Acie Law,2011,26,MEM
9004,lawac01GSW,Acie Law,2011,26,GSW
9005,lawalga01PHO,Gani Lawal,2011,22,PHO
9006,lawsoty01DEN,Ty Lawson,2011,23,DEN
9007,leeco01HOU,Courtney Lee,2011,25,HOU
9008,leeda02GSW,David Lee,2011,27,GSW
9009,lewisra02TOT,Rashard Lewis,2011,31,TOT
9010,lewisra02ORL,Rashard Lewis,2011,31,ORL
9011,lewisra02WAS,Rashard Lewis,2011,31,WAS
9012,linje01GSW,Jeremy Lin,2011,22,GSW
9013,livinsh01CHA,Shaun Livingston,2011,25,CHA
9014,lopezbr01NJN,Brook Lopez,2011,22,NJN
9015,lopezro01PHO,Robin Lopez,2011,22,PHO
9016,loveke01MIN,Kevin Love,2011,22,MIN
9017,lowryky01HOU,Kyle Lowry,2011,24,HOU
9018,lucasjo02CHI,John Lucas III,2011,28,CHI
9019,maggeco01MIL,Corey Maggette,2011,31,MIL
9020,magloja01MIA,Jamaal Magloire,2011,32,MIA
9021,mahinia01DAL,Ian Mahinmi,2011,24,DAL
9022,mariosh01DAL,Shawn Marion,2011,32,DAL
9023,marksse01POR,Sean Marks,2011,35,POR
9024,martica01WAS,Cartier Martin,2011,26,WAS
9025,martike01DEN,Kenyon Martin,2011,33,DEN
9026,martike02HOU,Kevin Martin,2011,27,HOU
9027,masonro01NYK,Roger Mason,2011,30,NYK
9028,matthwe02POR,Wesley Matthews,2011,24,POR
9029,maxieja01DET,Jason Maxiell,2011,27,DET
9030,maynoer01OKC,Eric Maynor,2011,23,OKC
9031,mayooj01MEM,O.J. Mayo,2011,23,MEM
9032,mbahalu01MIL,Luc Mbah a Moute,2011,24,MIL
9033,mcdyean01SAS,Antonio McDyess,2011,36,SAS
9034,mcgeeja01WAS,JaVale McGee,2011,23,WAS
9035,mcgratr01DET,Tracy McGrady*,2011,31,DET
9036,mcguido01CHA,Dominic McGuire,2011,25,CHA
9037,mcrobjo01IND,Josh McRoberts,2011,23,IND
9038,meeksjo01PHI,Jodie Meeks,2011,23,PHI
9039,mensapo01NOH,Pops Mensah-Bonsu,2011,27,NOH
9040,milescj01UTA,C.J. Miles,2011,23,UTA
9041,milicda01MIN,Darko Miličić,2011,25,MIN
9042,millean02POR,Andre Miller,2011,34,POR
9043,millebr01HOU,Brad Miller,2011,34,HOU
9044,millemi01MIA,Mike Miller,2011,30,MIA
9045,millspa02POR,Patty Mills,2011,22,POR
9046,millspa01UTA,Paul Millsap,2011,25,UTA
9047,mingya01HOU,Yao Ming*,2011,30,HOU
9048,mohamna01TOT,Nazr Mohammed,2011,33,TOT
9049,mohamna01CHA,Nazr Mohammed,2011,33,CHA
9050,mohamna01OKC,Nazr Mohammed,2011,33,OKC
9051,monrogr01DET,Greg Monroe,2011,20,DET
9052,moonja01TOT,Jamario Moon,2011,30,TOT
9053,moonja01CLE,Jamario Moon,2011,30,CLE
9054,moonja01LAC,Jamario Moon,2011,30,LAC
9055,morroan01NJN,Anthony Morrow,2011,25,NJN
9056,mozgoti01TOT,Timofey Mozgov,2011,24,TOT
9057,mozgoti01NYK,Timofey Mozgov,2011,24,NYK
9058,mozgoti01DEN,Timofey Mozgov,2011,24,DEN
9059,mulleby01OKC,Byron Mullens,2011,21,OKC
9060,murphtr01TOT,Troy Murphy,2011,30,TOT
9061,murphtr01NJN,Troy Murphy,2011,30,NJN
9062,murphtr01BOS,Troy Murphy,2011,30,BOS
9063,ndiayha01WAS,Hamady N'Diaye,2011,24,WAS
9064,najered01CHA,Eduardo Nájera,2011,34,CHA
9065,nashst01PHO,Steve Nash*,2011,36,PHO
9066,nealga01SAS,Gary Neal,2011,26,SAS
9067,nelsoja01ORL,Jameer Nelson,2011,28,ORL
9068,noahjo01CHI,Joakim Noah,2011,25,CHI
9069,nocioan01PHI,Andrés Nocioni,2011,31,PHI
9070,novakst01TOT,Steve Novak,2011,27,TOT
9071,novakst01DAL,Steve Novak,2011,27,DAL
9072,novakst01SAS,Steve Novak,2011,27,SAS
9073,nowitdi01DAL,Dirk Nowitzki,2011,32,DAL
9074,onealje01BOS,Jermaine O'Neal,2011,32,BOS
9075,onealsh01BOS,Shaquille O'Neal*,2011,38,BOS
9076,obertfa01POR,Fabricio Oberto,2011,35,POR
9077,odomla01LAL,Lamar Odom,2011,31,LAL
9078,okafoem01NOH,Emeka Okafor,2011,28,NOH
9079,okurme01UTA,Mehmet Okur,2011,31,UTA
9080,outlatr01NJN,Travis Outlaw,2011,26,NJN
9081,owensla01TOT,Larry Owens,2011,28,TOT
9082,owensla01SAS,Larry Owens,2011,28,SAS
9083,owensla01WAS,Larry Owens,2011,28,WAS
9084,pachuza01ATL,Zaza Pachulia,2011,26,ATL
9085,parkean01CLE,Anthony Parker,2011,35,CLE
9086,parketo01SAS,Tony Parker,2011,28,SAS
9087,pattepa01HOU,Patrick Patterson,2011,21,HOU
9088,paulch01NOH,Chris Paul,2011,25,NOH
9089,pavloal01TOT,Sasha Pavlović,2011,27,TOT
9090,pavloal01DAL,Sasha Pavlović,2011,27,DAL
9091,pavloal01NOH,Sasha Pavlović,2011,27,NOH
9092,pavloal01BOS,Sasha Pavlović,2011,27,BOS
9093,pekovni01MIN,Nikola Peković,2011,25,MIN
9094,perkike01TOT,Kendrick Perkins,2011,26,TOT
9095,perkike01BOS,Kendrick Perkins,2011,26,BOS
9096,perkike01OKC,Kendrick Perkins,2011,26,OKC
9097,petermo01OKC,Morris Peterson,2011,33,OKC
9098,petrojo01NJN,Johan Petro,2011,25,NJN
