,Player Name,Team (3 Letter),Age,Player Height,Player Weight,Season,Salary
3141,David West,NOK,26,205.74,108.86208,2006-07,2051938.0
3142,David Wesley,CLE,36,185.42,92.079176,2006-07,1750000.0
3143,David Noel,MIL,23,198.12,104.32616,2006-07,412718.0
3144,David Lee,NYK,24,205.74,112.944408,2006-07,926040.0
3145,David Harrison,IND,24,213.36,127.00576,2006-07,960840.0
3146,Darrick Martin,TOR,36,180.34,77.11064,2006-07,1178348.0
3147,Darko Milicic,ORL,22,213.36,124.7378,2006-07,5218622.0
3148,Darius Songaila,WAS,29,205.74,112.490816,2006-07,3650000.0
3149,Danny Granger,IND,24,205.74,103.418976,2006-07,1417800.0
3150,Danny Fortson,SEA,31,203.2,117.93392,2006-07,6596990.0
3151,Corey Maggette,LAC,27,198.12,102.0582,2006-07,7000000.0
3152,Daniel Gibson,CLE,21,187.96,86.18248,2006-07,412718.0
3153,Dan Gadzuric,MIL,29,210.82,108.86208,2006-07,5252065.0
3154,Dan Dickau,POR,28,182.88,81.64656,2006-07,2753218.0
3155,Damon Stoudamire,MEM,33,177.8,78.92500799999999,2006-07,4050000.0
3156,Damon Jones,CLE,30,190.5,86.18248,2006-07,3884678.0
3157,Damir Markota,MIL,21,208.28,102.0582,2006-07,412718.0
3158,Damien Wilkins,SEA,27,198.12,102.0582,2006-07,2700000.0
3159,Dale Davis,DET,38,210.82,114.305184,2006-07,3500000.0
3160,Dajuan Wagner,GSW,24,190.5,90.7184,2006-07,771331.0
3161,Dahntay Jones,MEM,26,198.12,95.25432,2006-07,1886113.0
3162,DJ Mbenga,DAL,26,213.36,115.66596,2006-07,
3163,Cuttino Mobley,LAC,31,193.04,97.52228,2006-07,8125000.0
3164,Craig Smith,MIN,23,200.66,123.377024,2006-07,412718.0
3165,Daniel Ewing,LAC,24,190.5,83.91452,2006-07,664209.0
3166,Brian Cook,LAL,26,205.74,117.026736,2006-07,1817141.0
3167,Amar'e Stoudemire,PHX,24,208.28,111.13004,2006-07,
3168,Brevin Knight,CHA,31,177.8,77.11064,2006-07,4400000.0
3169,Andres Nocioni,CHI,27,200.66,102.0582,2006-07,3950000.0
3170,Andrei Kirilenko,UTA,26,205.74,102.965384,2006-07,12364000.0
3171,Andreas Glyniadakis,SEA,25,215.9,127.00576,2006-07,161061.0
3172,Andrea Bargnani,TOR,21,213.36,113.398,2006-07,4501200.0
3173,Andre Miller,PHI,31,187.96,90.7184,2006-07,8733333.0
3174,Andre Iguodala,PHI,23,198.12,93.893544,2006-07,2201640.0
3175,Andre Brown,SEA,26,205.74,111.13004,2006-07,241591.0
3176,Andre Barrett,CHI,25,177.8,78.471416,2006-07,744551.0
3177,Andray Blatche,WAS,20,210.82,112.490816,2006-07,664209.0
3178,Anderson Varejao,CLE,24,208.28,108.86208,2006-07,945600.0
3179,Amir Johnson,DET,20,205.74,95.25432,2006-07,664209.0
3180,Alvin Williams,LAC,32,195.58,88.45044,2006-07,4587508.0
3181,Alonzo Mourning,MIA,37,208.28,118.38751200000002,2006-07,6725433.0
3182,Allen Iverson,DEN,32,182.88,74.84268,2006-07,17184375.0
3183,Allan Ray,BOS,23,187.96,86.18248,2006-07,412718.0
3184,Alexander Johnson,MEM,24,205.74,108.86208,2006-07,412718.0
3185,Alan Henderson,PHI,34,205.74,108.86208,2006-07,1178348.0
3186,Alan Anderson,CHA,24,198.12,99.79024,2006-07,102131.0
3187,Al Jefferson,BOS,22,208.28,116.119552,2006-07,1618320.0
3188,Al Harrington,GSW,27,205.74,111.13004,2006-07,7625000.0
3189,Adrian Griffin,CHI,32,195.58,104.32616,2006-07,1475000.0
3190,Adonal Foyle,GSW,32,208.28,122.46984,2006-07,8125000.0
3191,Adam Morrison,CHA,22,203.2,92.98636,2006-07,3616680.0
3192,Aaron Williams,LAC,35,205.74,106.59412,2006-07,1750000.0
3193,Aaron McKie,LAL,34,195.58,94.800728,2006-07,8070874.0
3194,Andrew Bogut,MIL,22,213.36,111.13004,2006-07,4665960.0
3195,Brian Cardinal,MEM,30,203.2,111.13004,2006-07,5400000.0
3196,Andrew Bynum,LAL,19,213.36,124.7378,2006-07,2030280.0
3197,Antawn Jamison,WAS,31,205.74,106.59412,2006-07,15101625.0
3198,Brent Barry,SAS,35,200.66,95.25432,2006-07,5117880.0
3199,Brendan Haywood,WAS,27,213.36,119.294696,2006-07,4500000.0
3200,Brandon Roy,POR,22,198.12,103.872568,2006-07,2681880.0
3201,Brandon Bass,NOK,22,203.2,108.86208,2006-07,664209.0
3202,Brad Miller,SAC,31,213.36,118.38751200000002,2006-07,9625000.0
3203,Bracey Wright,MIN,22,190.5,91.171992,2006-07,664209.0
3204,Bostjan Nachbar,NJN,26,205.74,100.243832,2006-07,2500000.0
3205,Boris Diaw,PHX,25,203.2,104.32616,2006-07,1870501.0
3206,Bonzi Wells,HOU,30,195.58,95.25432,2006-07,2115000.0
3207,Bobby Jackson,NOK,34,185.42,83.91452,2006-07,5259000.0
3208,Bo Outlaw,ORL,36,203.2,99.79024,2006-07,1178348.0
3209,Bernard Robinson,NJN,26,198.12,95.25432,2006-07,1000000.0
3210,Beno Udrih,SAS,24,190.5,90.7184,2006-07,967920.0
3211,Ben Wallace,CHI,32,205.74,108.86208,2006-07,16000000.0
3212,Ben Gordon,CHI,24,190.5,90.7184,2006-07,3862080.0
3213,Baron Davis,GSW,28,190.5,97.52228,2006-07,15070000.0
3214,Austin Croshere,DAL,32,208.28,106.59412,2006-07,7300000.0
3215,Antonio McDyess,DET,32,205.74,111.13004,2006-07,5883600.0
3216,Antonio Daniels,WAS,32,193.04,92.98636,2006-07,5400000.0
3217,Antoine Wright,NJN,23,200.66,97.52228,2006-07,1570920.0
3218,Antoine Walker,MIA,30,205.74,111.13004,2006-07,7606820.0
3219,Anthony Roberson,GSW,24,187.96,85.275296,2006-07,267111.0
3220,Anthony Parker,TOR,32,198.12,97.52228,2006-07,4150000.0
3221,Anthony Johnson,ATL,32,190.5,88.45044,2006-07,2640000.0
3222,Anthony Carter,DEN,32,187.96,88.45044,2006-07,
3223,Andris Biedrins,GSW,21,210.82,111.13004,2006-07,1986960.0
3224,Bobby Jones,PHI,23,200.66,97.52228,2006-07,412718.0
3225,Johan Petro,SEA,21,213.36,112.037224,2006-07,1006800.0
3226,DerMarr Johnson,DEN,27,205.74,95.25432,2006-07,865063.0
3227,Raja Bell,PHX,30,195.58,95.25432,2006-07,4500000.0
3228,Rafer Alston,HOU,30,187.96,79.3786,2006-07,4200000.0
3229,Rafael Araujo,UTA,26,210.82,122.46984,2006-07,2395200.0
3230,Raef LaFrentz,POR,31,210.82,111.13004,2006-07,11532037.0
3231,Quinton Ross,LAC,26,198.12,87.543256,2006-07,771331.0
3232,Quincy Douby,SAC,23,190.5,79.3786,2006-07,1240920.0
3233,Quentin Richardson,NYK,27,198.12,104.32616,2006-07,7525500.0
3234,Primoz Brezec,CHA,27,215.9,114.305184,2006-07,2750000.0
3235,Pops Mensah-Bonsu,DAL,23,205.74,108.86208,2006-07,412718.0
3236,Peja Stojakovic,NOK,30,208.28,103.872568,2006-07,
3237,Paul Pierce,BOS,29,198.12,104.32616,2006-07,15101625.0
3238,Paul Millsap,UTA,22,203.2,117.026736,2006-07,625000.0
3239,Paul Davis,LAC,22,210.82,122.46984,2006-07,412718.0
3240,Pau Gasol,MEM,26,213.36,117.93392,2006-07,12364000.0
3241,Patrick O'Bryant,GSW,21,213.36,112.944408,2006-07,2061720.0
3242,Pat Garrity,ORL,30,205.74,107.954896,2006-07,3525000.0
3243,Pat Burke,PHX,33,210.82,113.398,2006-07,810000.0
3244,Rajon Rondo,BOS,21,185.42,77.56423199999999,2006-07,1143600.0
3245,Randolph Morris,NYK,21,210.82,117.93392,2006-07,
3246,Randy Foye,MIN,23,193.04,96.615096,2006-07,2448240.0
3247,Randy Livingston,SEA,32,193.04,94.800728,2006-07,
3248,Roger Mason Jr,WAS,26,195.58,96.161504,2006-07,
3249,Rodney Carney,PHI,23,200.66,92.98636,2006-07,1439760.0
3250,Robert Horry,SAS,36,208.28,108.86208,2006-07,3315000.0
3251,Robert Hite,MIA,23,187.96,83.46092800000001,2006-07,412718.0
3252,Ricky Davis,MIN,27,200.66,102.511792,2006-07,6364400.0
3253,Richard Jefferson,NJN,27,200.66,104.32616,2006-07,11200000.0
3254,Richard Hamilton,DET,29,200.66,87.543256,2006-07,9187500.0
3255,Renaldo Major,GSW,25,200.66,86.18248,2006-07,20133.0
3256,Pape Sow,TOR,25,208.28,113.398,2006-07,744551.0
3257,Renaldo Balkman,NYK,22,203.2,94.347136,2006-07,1191240.0
3258,Raymond Felton,CHA,23,185.42,89.811216,2006-07,3060840.0
3259,Ray Allen,SEA,31,195.58,92.98636,2006-07,14611570.0
3260,Rawle Marshall,IND,25,200.66,86.18248,2006-07,664209.0
3261,Rasual Butler,NOK,28,200.66,92.98636,2006-07,3000000.0
3262,Rasho Nesterovic,TOR,31,213.36,115.66596,2006-07,
3263,Rasheed Wallace,DET,32,210.82,104.32616,2006-07,11650000.0
3264,Rashard Lewis,SEA,27,208.28,104.32616,2006-07,9350649.0
3265,Rashad McCants,MIN,22,193.04,102.511792,2006-07,1653720.0
3266,Reggie Evans,DEN,27,203.2,111.13004,2006-07,4000000.0
3267,Roger Powell,UTA,24,198.12,99.79024,2006-07,412718.0
3268,PJ Tucker,TOR,22,195.58,102.0582,2006-07,412718.0
3269,Othella Harrington,CHA,33,205.74,106.59412,2006-07,2200000.0
3270,Michael Redd,MIL,27,198.12,97.52228,2006-07,13260000.0
3271,Michael Olowokandi,BOS,32,213.36,122.46984,2006-07,1103225.0
3272,Michael Finley,SAS,34,200.66,102.0582,2006-07,19030999.0
3273,Michael Doleac,MIA,30,210.82,118.841104,2006-07,2880000.0
3274,Metta World Peace,SAC,27,200.66,117.93392,2006-07,7526316.0
3275,Melvin Ely,SAS,29,208.28,118.38751200000002,2006-07,3303813.0
3276,Mehmet Okur,UTA,28,210.82,119.294696,2006-07,8250000.0
3277,Maurice Taylor,SAC,30,205.74,120.20188,2006-07,8565918.0
3278,Maurice Evans,LAL,28,195.58,99.79024,2006-07,1620000.0
3279,Maurice Ager,DAL,23,195.58,91.625584,2006-07,906480.0
3280,Matt Harpring,UTA,31,200.66,102.0582,2006-07,6500000.0
3281,Matt Freije,ATL,25,205.74,112.944408,2006-07,145961.0
3282,Matt Carroll,CHA,26,198.12,96.161504,2006-07,1188000.0
3283,Matt Bonner,SAS,27,208.28,108.86208,2006-07,2000000.0
3284,Matt Barnes,GSW,27,200.66,102.511792,2006-07,771331.0
3285,Marvin Williams,ATL,21,205.74,104.32616,2006-07,4174800.0
3286,Martell Webster,POR,20,200.66,103.872568,2006-07,2780160.0
3287,Michael Ruffin,WAS,30,203.2,112.490816,2006-07,1803600.0
3288,Michael Sweetney,CHI,24,203.2,122.46984,2006-07,
3289,Mickael Gelabale,SEA,24,200.66,97.52228,2006-07,802000.0
3290,Mickael Pietrus,GSW,25,198.12,97.52228,2006-07,2535260.0
3291,Orien Greene,IND,25,193.04,94.347136,2006-07,664209.0
3292,Nick Collison,SEA,26,208.28,115.66596,2006-07,2501070.0
3293,Nene,DEN,24,210.82,121.562656,2006-07,
3294,Nenad Krstic,NJN,23,213.36,117.93392,2006-07,1080480.0
3295,Nazr Mohammed,DET,29,208.28,113.398,2006-07,5215000.0
3296,Nate Robinson,NYK,23,175.26,81.64656,2006-07,1185480.0
3297,Mouhamed Sene,SEA,21,210.82,104.32616,2006-07,
3298,Morris Peterson,TOR,29,200.66,99.79024,2006-07,4550000.0
3299,PJ Brown,CHI,37,210.82,108.408488,2006-07,8560000.0
3300,Monta Ellis,GSW,21,190.5,80.28578399999998,2006-07,664209.0
3301,Mile Ilic,NJN,23,215.9,115.66596,2006-07,800000.0
3302,Mikki Moore,NJN,31,213.36,101.151016,2006-07,1071225.0
3303,Mike Wilks,SEA,28,177.8,81.64656,2006-07,798112.0
3304,Mike Miller,MEM,27,203.2,98.883056,2006-07,7623813.0
3305,Mike James,MIN,32,187.96,86.18248,2006-07,5215000.0
3306,Mike Hall,WAS,23,203.2,104.32616,2006-07,135895.0
3307,Mike Dunleavy,IND,26,205.74,104.32616,2006-07,7438016.0
3308,Mike Bibby,SAC,29,185.42,86.18248,2006-07,12500000.0
3309,Mo Williams,MIL,24,185.42,83.91452,2006-07,
3310,Marquis Daniels,IND,26,198.12,90.7184,2006-07,5883600.0
3311,Ronald Dupree,DET,26,200.66,94.800728,2006-07,771331.0
3312,Ronnie Price,SAC,24,187.96,86.18248,2006-07,664209.0
3313,Tyronn Lue,ATL,30,182.88,79.3786,2006-07,3500000.0
3314,Troy Murphy,IND,27,210.82,111.13004,2006-07,8285714.0
3315,Troy Hudson,MIN,31,185.42,80.73937600000001,2006-07,5603000.0
3316,Trevor Ariza,ORL,21,203.2,95.25432,2006-07,3100000.0
3317,Trenton Hassell,MIN,28,195.58,105.68693600000002,2006-07,4350000.0
3318,Travis Outlaw,POR,22,205.74,97.52228,2006-07,1836426.0
3319,Travis Diener,ORL,25,185.42,79.3786,2006-07,664209.0
3320,Tracy McGrady,HOU,28,203.2,101.151016,2006-07,16901500.0
3321,Tony Parker,SAS,25,187.96,81.64656,2006-07,9450000.0
3322,Tony Battie,ORL,31,210.82,108.86208,2006-07,5746000.0
3323,Tony Allen,BOS,25,193.04,96.615096,2006-07,1037280.0
3324,Tim Thomas,LAC,30,208.28,108.86208,2006-07,5215000.0
3325,Tim Duncan,SAS,31,210.82,117.93392,2006-07,17429672.0
3326,Theo Ratliff,BOS,34,208.28,106.59412,2006-07,11666666.0
3327,Thabo Sefolosha,CHI,23,200.66,97.52228,2006-07,1679280.0
3328,Tayshaun Prince,DET,27,205.74,97.52228,2006-07,7851240.0
3329,Tarence Kinsey,MEM,23,198.12,85.728888,2006-07,412718.0
3330,Tyrus Thomas,CHI,20,205.74,97.52228,2006-07,3260760.0
3331,Tyson Chandler,NOK,24,215.9,106.59412,2006-07,9150000.0
3332,Udonis Haslem,MIA,27,203.2,106.59412,2006-07,5525000.0
3333,Uros Slokar,TOR,24,208.28,107.954896,2006-07,412718.0
3334,Zydrunas Ilgauskas,CLE,32,220.98,117.93392,2006-07,9442697.0
3335,Zaza Pachulia,ATL,23,210.82,127.00576,2006-07,4000000.0
3336,Zach Randolph,POR,25,205.74,97.52228,2006-07,12000000.0
3337,Yaroslav Korolev,LAC,20,205.74,92.079176,2006-07,1832280.0
3338,Yao Ming,HOU,26,228.6,140.61352,2006-07,12455000.0
3339,Yakhouba Diawara,DEN,24,200.66,102.0582,2006-07,412718.0
3340,Willie Green,PHI,25,190.5,91.171992,2006-07,2800000.0
3341,Will Conroy,LAC,24,187.96,88.45044,2006-07,35378.0
3342,TJ Ford,TOR,24,182.88,74.84268,2006-07,2929467.0
3343,Will Blalock,DET,23,182.88,92.98636,2006-07,412718.0
3344,Walter Herrmann,CHA,28,205.74,102.0582,2006-07,1800000.0
3345,Wally Szczerbiak,BOS,30,200.66,110.676448,2006-07,11775000.0
3346,Von Wafer,LAC,21,195.58,95.25432,2006-07,24300.0
3347,Vladimir Radmanovic,LAL,26,208.28,106.140528,2006-07,5215000.0
3348,Vitaly Potapenko,SAC,32,208.28,129.27372,2006-07,3674584.0
3349,Vince Carter,NJN,30,198.12,99.79024,2006-07,15101625.0
3350,Viktor Khryapa,CHI,24,205.74,98.883056,2006-07,1172400.0
3351,Vassilis Spanoulis,HOU,24,193.04,88.45044,2006-07,1800000.0
3352,Wayne Simien,MIA,24,205.74,113.398,2006-07,932760.0
3353,Ronnie Brewer,UTA,22,200.66,98.883056,2006-07,1595400.0
3354,Stromile Swift,MEM,27,205.74,104.32616,2006-07,5400000.0
3355,Steven Hunter,PHI,25,213.36,108.86208,2006-07,3024000.0
3356,Sebastian Telfair,BOS,22,182.88,72.57472,2006-07,1793160.0
3357,Sean May,CHA,23,205.74,120.655472,2006-07,1740720.0
3358,Sean Marks,PHX,31,208.28,113.398,2006-07,932015.0
3359,Scott Padgett,MEM,31,205.74,108.86208,2006-07,1495317.0
3360,Scot Pollard,CLE,32,210.82,120.20188,2006-07,2200000.0
3361,Sasha Vujacic,LAL,23,200.66,88.45044,2006-07,973920.0
3362,Sasha Pavlovic,CLE,23,200.66,95.25432,2006-07,
3363,Sarunas Jasikevicius,GSW,31,193.04,89.357624,2006-07,4000000.0
3364,Samuel Dalembert,PHI,27,210.82,113.398,2006-07,9464307.0
3365,Sam Cassell,LAC,37,190.5,83.91452,2006-07,6850000.0
3366,Salim Stoudamire,ATL,24,185.42,79.3786,2006-07,729000.0
3367,Ryan Hollins,CHA,22,213.36,104.32616,2006-07,412718.0
3368,Ryan Gomes,BOS,24,200.66,113.398,2006-07,664209.0
3369,Rudy Gay,MEM,20,205.74,99.79024,2006-07,2242290.0
3370,Ruben Patterson,MIL,31,195.58,101.151016,2006-07,6807000.0
3371,Royal Ivey,ATL,25,193.04,97.52228,2006-07,744551.0
3372,Ronny Turiaf,LAL,24,208.28,112.944408,2006-07,664209.0
3373,Sergio Rodriguez,POR,21,190.5,76.203456,2006-07,912000.0
3374,Shammond Williams,LAL,32,185.42,91.171992,2006-07,1750000.0
3375,Shane Battier,HOU,28,203.2,99.79024,2006-07,5393300.0
3376,Shannon Brown,CLE,21,193.04,92.98636,2006-07,971280.0
3377,Steve Novak,HOU,24,208.28,99.79024,2006-07,600000.0
3378,Steve Nash,PHX,33,190.5,88.45044,2006-07,10500000.0
3379,Steve Francis,NYK,30,190.5,95.25432,2006-07,15070000.0
3380,Steve Blake,DEN,27,190.5,78.017824,2006-07,1330000.0
3381,Stephon Marbury,NYK,30,187.96,92.98636,2006-07,17184375.0
3382,Stephen Jackson,GSW,29,203.2,98.883056,2006-07,6120000.0
3383,Stephen Graham,POR,25,198.12,97.52228,2006-07,259204.0
3384,Speedy Claxton,ATL,29,180.34,77.11064,2006-07,6854546.0
3385,Steven Smith,PHI,24,205.74,113.398,2006-07,161061.0
3386,Solomon Jones,ATL,22,208.28,104.32616,2006-07,675000.0
3387,Slava Medvedenko,ATL,28,208.28,114.758776,2006-07,
3388,Shelden Williams,ATL,23,205.74,113.398,2006-07,2952840.0
3389,Shawne Williams,IND,21,205.74,102.0582,2006-07,1367760.0
3390,Shawn Marion,PHX,29,200.66,103.418976,2006-07,15070000.0
3391,Shavlik Randolph,PHI,23,208.28,108.86208,2006-07,1000000.0
3392,Shaun Livingston,LAC,21,200.66,82.553744,2006-07,3481920.0
3393,Shareef Abdur-Rahim,SAC,30,205.74,111.13004,2006-07,5400000.0
3394,Shaquille O'Neal,MIA,35,215.9,147.4174,2006-07,20000000.0
3395,Smush Parker,LAL,26,193.04,81.64656,2006-07,798112.0
3396,Delonte West,BOS,23,193.04,81.64656,2006-07,1080480.0
3397,Marko Jaric,MIN,28,200.66,101.604608,2006-07,5525000.0
3398,Mark Blount,MIN,31,213.36,113.398,2006-07,7288165.0
3399,Jackie Butler,SAS,22,208.28,117.93392,2006-07,2200000.0
3400,JR Smith,DEN,21,198.12,99.79024,2006-07,1387560.0
3401,JJ Redick,ORL,23,193.04,86.18248,2006-07,1860720.0
3402,JJ Barea,DAL,23,182.88,79.3786,2006-07,
3403,Ivan McFarlin,PHI,25,200.66,103.872568,2006-07,412718.0
3404,Ira Newble,CLE,32,200.66,99.79024,2006-07,3196050.0
3405,Ime Udoka,POR,29,195.58,99.79024,2006-07,744551.0
3406,Ike Diogu,IND,23,203.2,115.66596,2006-07,2137200.0
3407,Hilton Armstrong,NOK,22,210.82,106.59412,2006-07,1767600.0
3408,Hedo Turkoglu,ORL,28,208.28,99.79024,2006-07,
3409,Hassan Adams,NJN,23,193.04,99.79024,2006-07,412718.0
3410,Hakim Warrick,MEM,24,205.74,99.336648,2006-07,1286280.0
3411,Greg Buckner,DAL,30,193.04,95.25432,2006-07,5182074.0
3412,Grant Hill,ORL,34,203.2,102.0582,2006-07,16901500.0
3413,Gordan Giricek,UTA,30,198.12,100.697424,2006-07,4000000.0
3414,Gilbert Arenas,WAS,25,193.04,97.52228,2006-07,11096800.0
3415,Gerald Wallace,CHA,24,200.66,97.52228,2006-07,5525000.0
3416,Jacque Vaughn,SAS,32,185.42,86.18248,2006-07,1071225.0
3417,Jake Tsakalidis,HOU,28,218.44,131.54168,2006-07,
3418,Jake Voskuhl,CHA,29,210.82,115.66596,2006-07,2000000.0
3419,Jalen Rose,PHX,34,203.2,97.52228,2006-07,16141500.0
3420,Jason Collins,NJN,28,213.36,117.93392,2006-07,5800000.0
3421,Jarvis Hayes,WAS,25,203.2,103.418976,2006-07,2564127.0
3422,Jarron Collins,UTA,28,210.82,112.490816,2006-07,2625698.0
3423,Jarrett Jack,POR,23,190.5,89.357624,2006-07,1137960.0
3424,Jared Reiner,MIL,25,210.82,115.66596,2006-07,396905.0
3425,Jared Jeffries,NYK,25,210.82,108.86208,2006-07,5215000.0
3426,Jannero Pargo,NOK,27,185.42,79.3786,2006-07,1000000.0
3427,James White,SAS,24,200.66,90.7184,2006-07,818153.0
3428,Gerald Green,BOS,21,203.2,90.7184,2006-07,1347000.0
3429,James Singleton,LAC,25,203.2,104.32616,2006-07,675000.0
3430,James Lang,WAS,23,208.28,138.34556,2006-07,771331.0
3431,James Jones,PHX,26,203.2,99.79024,2006-07,2650000.0
3432,James Augustine,ORL,23,208.28,106.59412,2006-07,412718.0
3433,Jameer Nelson,ORL,25,182.88,86.18248,2006-07,1272120.0
3434,Jamal Sampson,DEN,24,210.82,106.59412,2006-07,771331.0
3435,Jamal Crawford,NYK,27,195.58,86.18248,2006-07,7200000.0
3436,Jamaal Tinsley,IND,29,190.5,83.91452,2006-07,5850000.0
3437,Jamaal Magloire,POR,29,210.82,120.20188,2006-07,8433334.0
3438,James Posey,MIA,30,203.2,98.429464,2006-07,6392100.0
3439,Jason Hart,LAC,29,190.5,83.91452,2006-07,1922640.0
3440,Gary Payton,MIA,38,193.04,86.18248,2006-07,1178348.0
3441,Francisco Garcia,SAC,25,200.66,88.45044,2006-07,1092600.0
3442,Dwayne Jones,CLE,24,210.82,113.851592,2006-07,664209.0
3443,Drew Gooden,CLE,25,208.28,113.398,2006-07,6645402.0
3444,Doug Christie,LAC,37,198.12,92.98636,2006-07,158071.0
3445,Dorell Wright,MIA,21,203.2,92.98636,2006-07,1325160.0
3446,Donyell Marshall,CLE,34,205.74,104.32616,2006-07,5633037.0
3447,Donell Taylor,WAS,24,195.58,87.543256,2006-07,664209.0
3448,Dirk Nowitzki,DAL,29,213.36,111.13004,2006-07,15101625.0
3449,Dikembe Mutombo,HOU,41,218.44,117.93392,2006-07,2210000.0
3450,Dijon Thompson,ATL,24,203.2,90.7184,2006-07,89101.0
3451,Devin Harris,DAL,24,190.5,83.91452,2006-07,3153120.0
3452,Devin Brown,NOK,28,195.58,99.79024,2006-07,1064518.0
3453,Devean George,DAL,29,203.2,106.59412,2006-07,1974259.0
3454,Desmond Mason,NOK,29,195.58,100.697424,2006-07,8037037.0
3455,Desmon Farmer,SEA,25,195.58,99.79024,2006-07,275404.0
3456,Deron Williams,UTA,23,190.5,92.98636,2006-07,3749040.0
3457,Derek Fisher,UTA,32,185.42,95.707912,2006-07,5883600.0
3458,Derek Anderson,CHA,32,195.58,88.45044,2006-07,11043897.0
3459,Dwight Howard,ORL,21,210.82,120.20188,2006-07,4806720.0
3460,Dwyane Wade,MIA,25,193.04,96.161504,2006-07,3841443.0
3461,Earl Barron,MIA,25,213.36,111.13004,2006-07,744551.0
3462,Earl Boykins,MIL,31,165.1,60.327736,2006-07,2950000.0
3463,Francisco Elson,SAS,31,213.36,106.59412,2006-07,3000000.0
3464,Flip Murray,DET,27,190.5,89.357624,2006-07,
3465,Fabricio Oberto,SAS,32,208.28,111.13004,2006-07,2500000.0
3466,Etan Thomas,WAS,29,208.28,117.93392,2006-07,5883600.0
3467,Esteban Batista,ATL,23,208.28,121.562656,2006-07,664209.0
3468,Ersan Ilyasova,MIL,20,205.74,106.59412,2006-07,664209.0
3469,Erick Dampier,DAL,31,210.82,120.20188,2006-07,9628000.0
3470,Eric Williams,CHA,34,203.2,99.79024,2006-07,4296000.0
3471,Fred Jones,POR,28,187.96,99.79024,2006-07,3100000.0
3472,Eric Snow,CLE,34,190.5,92.98636,2006-07,6093750.0
3473,Emeka Okafor,CHA,24,208.28,114.305184,2006-07,4300560.0
3474,Elton Brand,LAC,28,203.2,115.212368,2006-07,14248000.0
3475,Eduardo Najera,DEN,30,203.2,106.59412,2006-07,4571428.0
3476,Eddy Curry,NYK,24,210.82,129.27372,2006-07,8171103.0
3477,Eddie Jones,MIA,35,198.12,90.7184,2006-07,15395472.0
3478,Eddie House,NJN,29,185.42,79.3786,2006-07,1400000.0
3479,Eddie Griffin,MIN,25,205.74,100.697424,2006-07,2700000.0
3480,Earl Watson,SEA,28,185.42,88.45044,2006-07,5400000.0
3481,Eric Piatkowski,PHX,36,200.66,97.52228,2006-07,1178348.0
3482,Jason Kapono,MIA,26,203.2,97.52228,2006-07,1188000.0
3483,Jason Kidd,NJN,34,193.04,95.25432,2006-07,18084000.0
3484,Jason Maxiell,DET,24,200.66,117.93392,2006-07,973440.0
3485,Linas Kleiza,DEN,22,203.2,111.13004,2006-07,945360.0
3486,Leon Powe,BOS,23,203.2,108.86208,2006-07,432000.0
3487,Leandro Barbosa,PHX,24,190.5,85.275296,2006-07,1679733.0
3488,LeBron James,CLE,22,203.2,108.86208,2006-07,5828090.0
3489,Lawrence Roberts,MEM,24,205.74,108.86208,2006-07,664209.0
3490,Larry Hughes,CLE,28,195.58,83.46092800000001,2006-07,13363012.0
3491,Lamar Odom,LAL,27,208.28,104.32616,2006-07,12348596.0
3492,LaMarcus Aldridge,POR,21,210.82,111.13004,2006-07,4027320.0
3493,Kyle Lowry,MEM,21,182.88,79.3786,2006-07,1011720.0
3494,Kyle Korver,PHI,26,200.66,95.25432,2006-07,4018182.0
3495,Kwame Brown,LAL,25,210.82,122.46984,2006-07,8287500.0
3496,Kurt Thomas,PHX,34,205.74,106.59412,2006-07,7821482.0
3497,Kris Humphries,TOR,22,205.74,106.59412,2006-07,1703520.0
3498,Kobe Bryant,LAL,28,198.12,99.79024,2006-07,17718750.0
3499,Kirk Snyder,HOU,24,198.12,102.0582,2006-07,1537440.0
3500,Kirk Hinrich,CHI,26,190.5,86.18248,2006-07,3192628.0
3501,Keyon Dooling,ORL,27,190.5,88.45044,2006-07,3348000.0
3502,Lindsey Hunter,DET,36,187.96,88.45044,2006-07,2250000.0
3503,Linton Johnson,NOK,27,203.2,92.98636,2006-07,771331.0
3504,Lorenzen Wright,ATL,31,210.82,115.66596,2006-07,3250000.0
3505,Lou Amundson,PHI,24,205.74,102.0582,2006-07,
3506,Mardy Collins,NYK,22,198.12,99.79024,2006-07,899880.0
3507,Marcus Williams,NJN,21,190.5,92.98636,2006-07,1097880.0
3508,Marcus Vinicius,NOK,23,203.2,102.0582,2006-07,412718.0
3509,Marcus Camby,DEN,33,210.82,106.59412,2006-07,8800000.0
3510,Marcus Banks,PHX,25,187.96,90.7184,2006-07,3672414.0
3511,Marc Jackson,NOK,32,208.28,114.758776,2006-07,4875000.0
3512,Manu Ginobili,SAS,29,198.12,92.98636,2006-07,8254375.0
3513,Malik Rose,NYK,32,200.66,115.66596,2006-07,7525397.0
3514,Kevinn Pinkney,BOS,23,208.28,111.13004,2006-07,
3515,Malik Allen,CHI,29,208.28,115.66596,2006-07,1803600.0
