Player Name,Season,Salary
Dion Glover,2001-02,1027440.0
Ricky Davis,2001-02,1496400.0
Greg Foster,2001-02,1764247.0
Jeff Foster,2001-02,986400.0
Brian Skinner,2001-02,1483461.0
Kenny Thomas,2001-02,946920.0
Devean George,2001-02,834250.0
Al Harrington,2001-02,1436982.0
Tim James,2001-02,943252.0
Jumaine Jones,2001-02,786600.0
Scott Padgett,2001-02,781680.0
Rafer Alston,2001-02,625000.0
Hakeem Olajuwon,2001-02,5061539.0
David Robinson,2001-02,9500000.0
Dikembe Mutombo,2001-02,14315790.0
Patrick Ewing,2001-02,2118420.0
Jayson Williams,2001-02,15125000.0
Tim Hardaway,2001-02,3360390.0
Chris Webber,2001-02,12750000.0
John Stockton,2001-02,7000000.0
Reggie Miller,2001-02,12045075.0
Zydrunas Ilgauskas,2001-02,11250000.0
Kobe Bryant,2001-02,11250000.0
Shareef Abdur-Rahim,2001-02,11250000.0
Vin Baker,2001-02,11250000.0
Allen Iverson,2001-02,11250000.0
Anfernee Hardaway,2001-02,11250000.0
Latrell Sprewell,2001-02,11250000.0
Mitch Richmond,2001-02,11000000.0
Rod Strickland,2001-02,4750000.0
Jalen Rose,2001-02,10865250.0
Grant Hill,2001-02,10865250.0
Tracy McGrady,2001-02,10865250.0
Tim Duncan,2001-02,10865250.0
Keith Van Horn,2001-02,10865250.0
Allan Houston,2001-02,12750000.0
Eddie Jones,2001-02,10091250.0
Brian Grant,2001-02,9925076.0
Tim Thomas,2001-02,9675000.0
Michael Finley,2001-02,10625000.0
Shawn Bradley,2001-02,4500000.0
Danny Manning,2001-02,1500000.0
Avery Johnson,2001-02,4538000.0
Glen Rice,2001-02,8800000.0
Kendall Gill,2001-02,1538000.0
Christian Laettner,2001-02,4500000.0
Horace Grant,2001-02,2419580.0
Toni Kukoc,2001-02,7906783.0
Bryant Stith,2001-02,2000000.0
Charles Oakley,2001-02,6545000.0
PJ Brown,2001-02,6404800.0
Chris Gatling,2001-02,2504227.0
Anthony Mason,2001-02,4538000.0
Ron Mercer,2001-02,6750000.0
Antonio Davis,2001-02,11000000.0
Kelvin Cato,2001-02,6048000.0
Austin Croshere,2001-02,6310000.0
Bobby Phills,2001-02,5220000.0
Tariq Abdul-Wahad,2001-02,5062500.0
Bo Outlaw,2001-02,6000000.0
Brevin Knight,2001-02,4500000.0
Howard Eisley,2001-02,4781250.0
Dan Majerle,2001-02,1000000.0
Brad Miller,2001-02,4400000.0
Ben Wallace,2001-02,4700000.0
Danny Fortson,2001-02,4649534.0
Corliss Williamson,2001-02,4000000.0
Jahidi White,2001-02,4413375.0
Cuttino Mobley,2001-02,4413375.0
Rashard Lewis,2001-02,4413375.0
Scot Pollard,2001-02,4344187.0
Voshon Lenard,2001-02,4252435.0
Nick Anderson,2001-02,5401906.0
Dana Barros,2001-02,1600000.0
Kurt Thomas,2001-02,4413375.0
Adonal Foyle,2001-02,4400000.0
Mark Jackson,2001-02,3860000.0
Kenyon Martin,2001-02,3801960.0
Rex Chapman,2001-02,3850000.0
Greg Anthony,2001-02,3000000.0
Lamond Murray,2001-02,3750000.0
Jud Buechler,2001-02,3600000.0
Tony Battie,2001-02,3600000.0
Don MacLean,2001-02,965850.0
Stromile Swift,2001-02,3401640.0
Doug Christie,2001-02,5200000.0
Mark Bryant,2001-02,1000000.0
Chucky Atkins,2001-02,3300000.0
Samaki Walker,2001-02,1400000.0
Jerome Williams,2001-02,5000000.0
Kevin Willis,2001-02,3000000.0
Mikki Moore,2001-02,2531250.0
Darius Miles,2001-02,3054840.0
Antonio Daniels,2001-02,3000000.0
Popeye Jones,2001-02,1500000.0
Jon Barry,2001-02,3175000.0
Cedric Henderson,2001-02,3000000.0
Vernon Maxwell,2001-02,473000.0
Marcus Fizer,2001-02,2754120.0
Erick Strickland,2001-02,637415.0
Matt Maloney,2001-02,2543750.0
Gary Trent,2001-02,715850.0
Mark Strickland,2001-02,715850.0
Sam Mitchell,2001-02,1000000.0
Chris Whitney,2001-02,2700000.0
Jim Jackson,2001-02,789170.0
Mike Miller,2001-02,2494080.0
Randy Brown,2001-02,2475000.0
Aaron Williams,2001-02,2475000.0
Bimbo Coles,2001-02,2200000.0
Joe Smith,2001-02,4538000.0
Maurice Taylor,2001-02,6500000.0
Brian Shaw,2001-02,963415.0
Chauncey Billups,2001-02,2475000.0
Tony Delk,2001-02,2475000.0
Will Perdue,2001-02,1320000.0
Bobby Jackson,2001-02,2475000.0
Derek Anderson,2001-02,6495000.0
John Starks,2001-02,2475000.0
Calbert Cheaney,2001-02,2400000.0
George McCloud,2001-02,2400000.0
John Wallace,2001-02,2630000.0
Michael Curry,2001-02,2400000.0
Carlos Rogers,2001-02,778350.0
Shandon Anderson,2001-02,5500000.0
Eric Piatkowski,2001-02,3000000.0
Grant Long,2001-02,2400000.0
George Lynch,2001-02,2400000.0
Michael Smith,2001-02,2400000.0
Cory Alexander,2001-02,1995741.0
DerMarr Johnson,2001-02,2265240.0
Clarence Weatherspoon,2001-02,4638000.0
Hubert Davis,2001-02,2418750.0
Matt Bullard,2001-02,1300000.0
Cherokee Parks,2001-02,715850.0
Alvin Williams,2001-02,5350000.0
Johnny Newman,2001-02,2675000.0
Chris Mihm,2001-02,2067960.0
Andrew DeClercq,2001-02,2900000.0
Aaron McKie,2001-02,4000000.0
Jamal Crawford,2001-02,1894560.0
Jaren Jackson,2001-02,3020834.0
Lorenzo Williams,2001-02,1880000.0
Muggsy Bogues,2001-02,1520860.0
Darvin Ham,2001-02,1760000.0
Joel Przybilla,2001-02,1741440.0
Keyon Dooling,2001-02,1654320.0
Jacque Vaughn,2001-02,590850.0
Predrag Stojakovic,2001-02,5000000.0
Jerome Moiso,2001-02,1571640.0
Michael Doleac,2001-02,2000856.0
Etan Thomas,2001-02,1493040.0
Tony Massenburg,2001-02,1650000.0
Corie Blount,2001-02,1609235.0
Courtney Alexander,2001-02,1418400.0
William Avery,2001-02,1375920.0
Mateen Cleaves,2001-02,1347480.0
Anthony Carter,2001-02,3250000.0
LaPhonso Ellis,2001-02,3000000.0
Danny Ferry,2001-02,1000000.0
Jason Collier,2001-02,1280040.0
Bryce Drew,2001-02,1300000.0
Hidayet Turkoglu,2001-02,1216080.0
Tom Hammonds,2001-02,1800000.0
Radoslav Nesterovic,2001-02,1725788.0
Jelani McCoy,2001-02,565850.0
Greg Buckner,2001-02,1200000.0
Desmond Mason,2001-02,1155240.0
Quentin Richardson,2001-02,1097520.0
Felton Spencer,2001-02,1000000.0
Monty Williams,2001-02,778350.0
Bruno Sundov,2001-02,565850.0
Ruben Patterson,2001-02,4538000.0
Jamaal Magloire,2001-02,1048080.0
Speedy Claxton,2001-02,1006200.0
Stacey Augmon,2001-02,2400000.0
Morris Peterson,2001-02,966000.0
Fred Hoiberg,2001-02,1600000.0
Tyronn Lue,2001-02,1700000.0
Donnell Harvey,2001-02,927360.0
Felipe Lopez,2001-02,565850.0
DeShawn Stevenson,2001-02,890280.0
John Crotty,2001-02,1000000.0
Dalibor Bagaric,2001-02,854640.0
Iakovos Tsakalidis,2001-02,820400.0
Vladimir Stepania,2001-02,565850.0
Nazr Mohammed,2001-02,4500000.0
Mamadou N'diaye,2001-02,793200.0
Isaiah Rider,2001-02,112797.0
Bruce Bowen,2001-02,715850.0
Erick Barkley,2001-02,638000.0
Damon Jones,2001-02,565850.0
Mark Madsen,2001-02,759960.0
Reggie Slater,2001-02,646011.0
Darrick Martin,2001-02,778350.0
Larry Robinson,2001-02,715850.0
Don Reid,2001-02,1000000.0
Antonio Harvey,2001-02,715850.0
Emanual Davis,2001-02,715850.0
Eddie Robinson,2001-02,5170000.0
John Amaechi,2001-02,2175000.0
Shammond Williams,2001-02,1750000.0
Shawnelle Scott,2001-02,590850.0
Rick Brunson,2001-02,590850.0
Kevin Ollie,2001-02,590850.0
Moochie Norris,2001-02,3600000.0
Jeff McInnis,2001-02,590850.0
Troy Hudson,2001-02,590850.0
Ryan Bowen,2001-02,630850.0
Laron Profit,2001-02,630850.0
Adrian Griffin,2001-02,565850.0
Earl Boykins,2001-02,650000.0
Mark Pope,2001-02,590850.0
Leon Smith,2001-02,517360.0
Michael Ruffin,2001-02,1009147.0
Evan Eschmeyer,2001-02,3038000.0
Rodney Buford,2001-02,481488.0
Todd MacCulloch,2001-02,4538000.0
Derrick Dial,2001-02,540850.0
Calvin Booth,2001-02,4539000.0
Obinna Ekezie,2001-02,540850.0
Hanno Mottola,2001-02,465850.0
Mark Blount,2001-02,540850.0
Milt Palacio,2001-02,690000.0
Soumaila Samake,2001-02,465850.0
Stephen Jackson,2001-02,590850.0
Lee Nailon,2001-02,465850.0
AJ Guyton,2001-02,465850.0
Jake Voskuhl,2001-02,465850.0
Khalid El-Amin,2001-02,465850.0
Eduardo Najera,2001-02,465850.0
Brian Cardinal,2001-02,465850.0
Marc Jackson,2001-02,3250000.0
Chris Porter,2001-02,465850.0
Dan Langhi,2001-02,465850.0
Zendon Hamilton,2001-02,465850.0
Stanislav Medvedenko,2001-02,465850.0
Mike Penberthy,2001-02,28405.0
Eddie House,2001-02,465850.0
Jason Hart,2001-02,465850.0
Michael Redd,2001-02,465850.0
Lavor Postell,2001-02,465850.0
Olumide Oyedeji,2001-02,465850.0
Ruben Wolkowyski,2001-02,545385.0
Daniel Santiago,2001-02,465850.0
Jabari Smith,2001-02,465850.0
Kwame Brown,2001-02,3697440.0
Zeljko Rebraca,2001-02,3500000.0
Tyson Chandler,2001-02,3308160.0
Pau Gasol,2001-02,2970840.0
Eddy Curry,2001-02,2678400.0
Jason Richardson,2001-02,2425440.0
Shane Battier,2001-02,2203080.0
Eddie Griffin,2001-02,2011080.0
DeSagana Diop,2001-02,1842480.0
Rodney White,2001-02,1693560.0
Joe Johnson,2001-02,1608840.0
Kedrick Brown,2001-02,1528440.0
Vladimir Radmanovic,2001-02,1452000.0
Richard Jefferson,2001-02,1379400.0
Troy Murphy,2001-02,1310400.0
Steven Hunter,2001-02,1244880.0
Kirk Haston,2001-02,1182600.0
Michael Bradley,2001-02,1123560.0
Jason Collins,2001-02,1067400.0
Zach Randolph,2001-02,1019280.0
Michael Jordan,2001-02,1000000.0
Brendan Haywood,2001-02,978600.0
Joseph Forte,2001-02,939360.0
Jeryl Sasser,2001-02,901800.0
Brandon Armstrong,2001-02,865800.0
Andrei Kirilenko,2001-02,831120.0
Gerald Wallace,2001-02,797880.0
Samuel Dalembert,2001-02,771480.0
Jamaal Tinsley,2001-02,749160.0
Primoz Brezec,2001-02,749160.0
Tony Parker,2001-02,744480.0
Mitchell Butler,2001-02,715850.0
Victor Alexander,2001-02,653350.0
Harold Jamison,2001-02,600000.0
Sean Marks,2001-02,565850.0
Raja Bell,2001-02,540850.0
Charles Smith,2001-02,540850.0
Predrag Drobnjak,2001-02,478558.0
Steve Goodrich,2001-02,465850.0
Wang Zhizhi,2001-02,465850.0
Art Long,2001-02,465850.0
Jerome James,2001-02,465850.0
Amal McCaskill,2001-02,465850.0
Terence Morris,2001-02,420000.0
Brian Scalabrine,2001-02,332817.0
Trenton Hassell,2001-02,332817.0
Jeff Trepagnier,2001-02,332817.0
Kenny Satterfield,2001-02,332817.0
Ratko Varda,2001-02,332817.0
Dean Oliver,2001-02,332817.0
Gilbert Arenas,2001-02,332817.0
Oscar Torres,2001-02,332817.0
Tierre Brown,2001-02,332817.0
Jamison Brewer,2001-02,332817.0
Norm Richardson,2001-02,332817.0
Antonis Fotsis,2001-02,332817.0
Willie Solomon,2001-02,332817.0
Ernest Brown,2001-02,332817.0
Malik Allen,2001-02,332817.0
Loren Woods,2001-02,332817.0
Maurice Evans,2001-02,332817.0
Earl Watson,2001-02,332817.0
Alvin Jones,2001-02,332817.0
Damone Brown,2001-02,332817.0
Alton Ford,2001-02,332817.0
Ruben Boumtje-Boumtje,2001-02,332817.0
Carlos Arroyo,2001-02,332817.0
Jarron Collins,2001-02,332817.0
Bobby Simmons,2001-02,332817.0
Omar Cook,2001-02,292230.0
Chris Andersen,2001-02,288171.0
Sam Mack,2001-02,174598.0
Charlie Bell,2001-02,89292.0
Tang Hamilton,2001-02,60881.0
Joe Crispin,2001-02,48705.0
Dickey Simpkins,2001-02,26190.0
Shaquille O'Neal,2002-03,23571429.0
Kevin Garnett,2002-03,25200000.0
Alonzo Mourning,2002-03,20629800.0
Juwan Howard,2002-03,20625000.0
Scottie Pippen,2002-03,19727524.0
Karl Malone,2002-03,19250000.0
Larry Johnson,2002-03,9610714.0
Gary Payton,2002-03,12636117.0
Rasheed Wallace,2002-03,16200000.0
Shawn Kemp,2002-03,13651028.0
Damon Stoudamire,2002-03,12375000.0
Antonio McDyess,2002-03,12600000.0
Ray Allen,2002-03,12375000.0
Antoine Walker,2002-03,12375000.0
Stephon Marbury,2002-03,12375000.0
Vlade Divac,2002-03,11248076.0
Bryant Reeves,2002-03,12999998.0
Tom Gugliotta,2002-03,10892000.0
Nick Van Exel,2002-03,11061234.0
Elden Campbell,2002-03,8050000.0
Terrell Brandon,2002-03,10175000.0
Derrick Coleman,2002-03,9380000.0
Glenn Robinson,2002-03,9860000.0
Steve Smith,2002-03,9900000.0
Kerry Kittles,2002-03,8966667.0
Chris Dudley,2002-03,1030000.0
Theo Ratliff,2002-03,9375000.0
Matt Geiger,2002-03,8768480.0
Jason Kidd,2002-03,9265000.0
Kenny Anderson,2002-03,9185000.0
Tyrone Hill,2002-03,6600000.0
Clifford Robinson,2002-03,8421875.0
Jamal Mashburn,2002-03,7750000.0
Steve Nash,2002-03,5750000.0
Alan Henderson,2002-03,7091250.0
Donyell Marshall,2002-03,5186542.0
Marcus Camby,2002-03,6750000.0
Greg Ostertag,2002-03,7799996.0
Luc Longley,2002-03,6900000.0
Jermaine O'Neal,2002-03,6900000.0
Erick Dampier,2002-03,6858500.0
Wesley Person,2002-03,7000000.0
Loy Vaught,2002-03,5364964.0
Robert Horry,2002-03,5300000.0
Jim McIlvaine,2002-03,4400000.0
Jerry Stackhouse,2002-03,6375000.0
Charlie Ward,2002-03,5570000.0
Dale Davis,2002-03,8055000.0
Lorenzen Wright,2002-03,6050000.0
Chris Mills,2002-03,6000000.0
Chris Childs,2002-03,1750000.0
Darrell Armstrong,2002-03,4010000.0
Bryon Russell,2002-03,1400000.0
Brent Barry,2002-03,5040000.0
Jason Caffey,2002-03,5250000.0
Vitaly Potapenko,2002-03,5238750.0
Bob Sura,2002-03,5639999.0
Walt Williams,2002-03,1030000.0
Scott Williams,2002-03,1030000.0
Sam Cassell,2002-03,4850000.0
Michael Olowokandi,2002-03,6061213.0
Elton Brand,2002-03,4895656.0
Eric Williams,2002-03,5004000.0
Travis Best,2002-03,1400000.0
Michael Stewart,2002-03,4160000.0
Derek Strong,2002-03,4212000.0
Mike Bibby,2002-03,8500000.0
Rick Fox,2002-03,4340231.0
Steve Francis,2002-03,4383581.0
Derek Fisher,2002-03,3000000.0
Eric Snow,2002-03,4125000.0
Ervin Johnson,2002-03,3998679.0
Brent Price,2002-03,4048000.0
Travis Knight,2002-03,4000000.0
Raef LaFrentz,2002-03,7270000.0
Tracy Murray,2002-03,3740000.0
Baron Davis,2002-03,3942922.0
David Wesley,2002-03,3600000.0
Antawn Jamison,2002-03,10067750.0
Walter McCarty,2002-03,762435.0
Anthony Peeler,2002-03,3350812.0
Lamar Odom,2002-03,3557585.0
Lawrence Funderburke,2002-03,3300000.0
Lindsey Hunter,2002-03,3870912.0
Malik Rose,2002-03,4370000.0
Vince Carter,2002-03,10067750.0
Jonathan Bender,2002-03,3226745.0
Robert Traylor,2002-03,750000.0
Othella Harrington,2002-03,2700000.0
Wally Szczerbiak,2002-03,2933187.0
Rodney Rogers,2002-03,2796000.0
Jamie Feick,2002-03,2600000.0
Eric Montross,2002-03,2720000.0
Chris Crawford,2002-03,2750000.0
Steve Kerr,2002-03,2625000.0
Sean Rooks,2002-03,2640000.0
Lucious Harris,2002-03,2640000.0
Jason Williams,2002-03,5500000.0
Richard Hamilton,2002-03,2681783.0
Larry Hughes,2002-03,4546000.0
Andre Miller,2002-03,2460709.0
Dirk Nowitzki,2002-03,10067750.0
Shawn Marion,2002-03,2265375.0
Paul Pierce,2002-03,10067750.0
Jason Terry,2002-03,2153934.0
Bonzi Wells,2002-03,6300000.0
Keon Clark,2002-03,4546000.0
Corey Maggette,2002-03,2069764.0
Michael Dickerson,2002-03,5500000.0
Matt Harpring,2002-03,4000000.0
Metta World Peace,2002-03,1904860.0
James Posey,2002-03,1723606.0
Pat Garrity,2002-03,2350000.0
Dion Glover,2002-03,1584312.0
Ricky Davis,2002-03,4546000.0
Greg Foster,2002-03,401951.0
Jeff Foster,2002-03,1571335.0
Brian Skinner,2002-03,637435.0
Kenny Thomas,2002-03,1557684.0
Devean George,2002-03,4546000.0
Al Harrington,2002-03,5060000.0
Jumaine Jones,2002-03,1419026.0
Scott Padgett,2002-03,612435.0
Rafer Alston,2002-03,37344.0
Hakeem Olajuwon,2002-03,5694231.0
David Robinson,2002-03,10500000.0
Dikembe Mutombo,2002-03,16105264.0
Patrick Ewing,2002-03,1850000.0
Tim Hardaway,2002-03,1000000.0
Chris Webber,2002-03,14343750.0
Arvydas Sabonis,2002-03,6850000.0
John Stockton,2002-03,7875000.0
Reggie Miller,2002-03,12046473.0
Zydrunas Ilgauskas,2002-03,12375000.0
Kobe Bryant,2002-03,12375000.0
Shareef Abdur-Rahim,2002-03,12375000.0
Vin Baker,2002-03,12375000.0
Allen Iverson,2002-03,12375000.0
Anfernee Hardaway,2002-03,12375000.0
Latrell Sprewell,2002-03,12375000.0
Rod Strickland,2002-03,1030000.0
Jalen Rose,2002-03,12072500.0
Grant Hill,2002-03,12072500.0
Tracy McGrady,2002-03,12072500.0
Tim Duncan,2002-03,12072500.0
Keith Van Horn,2002-03,12072500.0
Allan Houston,2002-03,14343750.0
Eddie Jones,2002-03,11212500.0
Brian Grant,2002-03,11027862.0
Tim Thomas,2002-03,10750000.0
Michael Finley,2002-03,11953125.0
Shawn Bradley,2002-03,4000000.0
Danny Manning,2002-03,900000.0
Avery Johnson,2002-03,4991800.0
Glen Rice,2002-03,9200000.0
Kendall Gill,2002-03,1030000.0
Christian Laettner,2002-03,5062500.0
Horace Grant,2002-03,2661538.0
Toni Kukoc,2002-03,8050000.0
Bryant Stith,2002-03,2000000.0
Charles Oakley,2002-03,1030000.0
PJ Brown,2002-03,7044800.0
Anthony Mason,2002-03,4370819.0
Ron Mercer,2002-03,6750000.0
Antonio Davis,2002-03,12000000.0
Kelvin Cato,2002-03,6696000.0
Austin Croshere,2002-03,6960000.0
Tariq Abdul-Wahad,2002-03,5625000.0
Bo Outlaw,2002-03,6585000.0
Brevin Knight,2002-03,5000000.0
Howard Eisley,2002-03,5312500.0
Brad Miller,2002-03,4800000.0
Ben Wallace,2002-03,5200000.0
Danny Fortson,2002-03,5039068.0
Corliss Williamson,2002-03,4500000.0
Jahidi White,2002-03,4903750.0
Cuttino Mobley,2002-03,4903750.0
Rashard Lewis,2002-03,6233766.0
Scot Pollard,2002-03,4826874.0
Voshon Lenard,2002-03,824935.0
Nick Anderson,2002-03,6101906.0
Kurt Thomas,2002-03,4903750.0
Adonal Foyle,2002-03,4400000.0
Mark Jackson,2002-03,4530000.0
Kenyon Martin,2002-03,4067160.0
Greg Anthony,2002-03,1500000.0
Lamond Murray,2002-03,4125000.0
Jud Buechler,2002-03,3450000.0
Tony Battie,2002-03,4000000.0
Stromile Swift,2002-03,3639000.0
Doug Christie,2002-03,6250000.0
Mark Bryant,2002-03,1030000.0
Chucky Atkins,2002-03,3600000.0
Samaki Walker,2002-03,1540000.0
Jerome Williams,2002-03,5250000.0
Kevin Willis,2002-03,1030000.0
Mikki Moore,2002-03,2459142.0
Darius Miles,2002-03,3267960.0
Antonio Daniels,2002-03,3375000.0
Popeye Jones,2002-03,1030000.0
Jon Barry,2002-03,3175000.0
Marcus Fizer,2002-03,2946240.0
Erick Strickland,2002-03,762435.0
Matt Maloney,2002-03,2945716.0
Gary Trent,2002-03,824935.0
Mark Strickland,2002-03,60361.0
Chris Whitney,2002-03,3000000.0
Jim Jackson,2002-03,791341.0
Mike Miller,2002-03,2668080.0
Randy Brown,2002-03,2700000.0
Aaron Williams,2002-03,2700000.0
Bimbo Coles,2002-03,2400000.0
Joe Smith,2002-03,4991800.0
Maurice Taylor,2002-03,7150000.0
Brian Shaw,2002-03,1030000.0
Chauncey Billups,2002-03,4546000.0
Tony Delk,2002-03,2700000.0
Bobby Jackson,2002-03,2700000.0
Derek Anderson,2002-03,7144500.0
J.R. Reid,2002-03,800000.0
Calbert Cheaney,2002-03,1000000.0
George McCloud,2002-03,2599900.0
Michael Curry,2002-03,2600000.0
Shandon Anderson,2002-03,6100000.0
Eric Piatkowski,2002-03,3000000.0
George Lynch,2002-03,2600000.0
Cory Alexander,2002-03,2149259.0
DerMarr Johnson,2002-03,2423280.0
Clarence Weatherspoon,2002-03,4991800.0
Hubert Davis,2002-03,2687500.0
Matt Bullard,2002-03,1430000.0
Cherokee Parks,2002-03,824935.0
Alvin Williams,2002-03,5350000.0
Chris Mihm,2002-03,2212200.0
Andrew DeClercq,2002-03,3262500.0
Aaron McKie,2002-03,4500000.0
Jamal Crawford,2002-03,2026680.0
Lorenzo Williams,2002-03,2068000.0
Muggsy Bogues,2002-03,1659120.0
Darvin Ham,2002-03,699935.0
Joel Przybilla,2002-03,1862880.0
Keyon Dooling,2002-03,1769760.0
Jacque Vaughn,2002-03,699935.0
Predrag Stojakovic,2002-03,5625000.0
Jerome Moiso,2002-03,1681200.0
Michael Doleac,2002-03,1400000.0
Etan Thomas,2002-03,1597200.0
Tony Massenburg,2002-03,2541098.0
Corie Blount,2002-03,1400000.0
Courtney Alexander,2002-03,1517280.0
Mateen Cleaves,2002-03,1441440.0
Anthony Johnson,2002-03,699935.0
Anthony Carter,2002-03,3656250.0
LaPhonso Ellis,2002-03,3100000.0
Danny Ferry,2002-03,4546000.0
Jason Collier,2002-03,1369440.0
Bryce Drew,2002-03,1300000.0
Hidayet Turkoglu,2002-03,1300920.0
Radoslav Nesterovic,2002-03,2436813.0
Jelani McCoy,2002-03,637435.0
Greg Buckner,2002-03,2400000.0
Desmond Mason,2002-03,1235880.0
Quentin Richardson,2002-03,1174080.0
Monty Williams,2002-03,887435.0
Bruno Sundov,2002-03,637435.0
Ruben Patterson,2002-03,4991800.0
Jamaal Magloire,2002-03,1121280.0
Speedy Claxton,2002-03,1076400.0
Stacey Augmon,2002-03,2400000.0
Morris Peterson,2002-03,1033320.0
Fred Hoiberg,2002-03,1400000.0
Tyronn Lue,2002-03,1870000.0
Donnell Harvey,2002-03,992040.0
Felipe Lopez,2002-03,637435.0
DeShawn Stevenson,2002-03,952320.0
John Crotty,2002-03,138171.0
Dalibor Bagaric,2002-03,830947.0
Iakovos Tsakalidis,2002-03,877680.0
Vladimir Stepania,2002-03,1350000.0
Nazr Mohammed,2002-03,4750000.0
Mamadou N'diaye,2002-03,848520.0
Bruce Bowen,2002-03,3550000.0
Erick Barkley,2002-03,682500.0
Damon Jones,2002-03,637435.0
Mark Madsen,2002-03,813000.0
Reggie Slater,2002-03,321926.0
Don Reid,2002-03,1100000.0
Antonio Harvey,2002-03,60361.0
Emanual Davis,2002-03,824935.0
Eddie Robinson,2002-03,5687000.0
John Amaechi,2002-03,2392500.0
Shammond Williams,2002-03,2000000.0
Rick Brunson,2002-03,699935.0
Kevin Ollie,2002-03,1000000.0
Moochie Norris,2002-03,3150000.0
Jeff McInnis,2002-03,3000000.0
Troy Hudson,2002-03,2000000.0
Ryan Bowen,2002-03,1111111.0
Ansu Sesay,2002-03,612435.0
Adrian Griffin,2002-03,637435.0
Earl Boykins,2002-03,1243605.0
Mark Pope,2002-03,637435.0
Evan Eschmeyer,2002-03,3103800.0
Jermaine Jackson,2002-03,171932.0
Todd MacCulloch,2002-03,4991800.0
Calvin Booth,2002-03,4992900.0
Mark Blount,2002-03,762435.0
Milt Palacio,2002-03,750000.0
Soumaila Samake,2002-03,124984.0
Stephen Jackson,2002-03,699935.0
Lee Nailon,2002-03,587435.0
Jake Voskuhl,2002-03,587435.0
Eduardo Najera,2002-03,3047620.0
Brian Cardinal,2002-03,587435.0
Marc Jackson,2002-03,3575000.0
Dan Langhi,2002-03,587435.0
Stanislav Medvedenko,2002-03,1400000.0
Eddie House,2002-03,637435.0
Michael Redd,2002-03,3000000.0
Lavor Postell,2002-03,587435.0
Pete Mickeal,2002-03,136374.0
Olumide Oyedeji,2002-03,587435.0
Ruben Wolkowyski,2002-03,587435.0
Pepe Sanchez,2002-03,587435.0
Ira Newble,2002-03,587435.0
Kwame Brown,2002-03,3974760.0
Zeljko Rebraca,2002-03,3850000.0
Tyson Chandler,2002-03,3556200.0
Pau Gasol,2002-03,3193680.0
Eddy Curry,2002-03,2879280.0
Jason Richardson,2002-03,2607360.0
Shane Battier,2002-03,2368200.0
Eddie Griffin,2002-03,2161920.0
DeSagana Diop,2002-03,1980600.0
Rodney White,2002-03,1820520.0
Joe Johnson,2002-03,1729560.0
Kedrick Brown,2002-03,1643040.0
Vladimir Radmanovic,2002-03,1560840.0
Richard Jefferson,2002-03,1482840.0
Troy Murphy,2002-03,1408680.0
Steven Hunter,2002-03,1338240.0
Kirk Haston,2002-03,1271400.0
Michael Bradley,2002-03,1207800.0
Jason Collins,2002-03,1147440.0
Zach Randolph,2002-03,1095720.0
Michael Jordan,2002-03,1030000.0
Brendan Haywood,2002-03,1051920.0
Joseph Forte,2002-03,1009920.0
Jeryl Sasser,2002-03,969480.0
Brandon Armstrong,2002-03,930720.0
Andrei Kirilenko,2002-03,893400.0
Gerald Wallace,2002-03,857760.0
Samuel Dalembert,2002-03,691100.0
Jamaal Tinsley,2002-03,805320.0
Primoz Brezec,2002-03,805320.0
Tony Parker,2002-03,800400.0
Sean Marks,2002-03,612435.0
Raja Bell,2002-03,612435.0
Charles Smith,2002-03,637435.0
Predrag Drobnjak,2002-03,526413.0
Wang Zhizhi,2002-03,1900000.0
Art Long,2002-03,229243.0
Jerome James,2002-03,4546000.0
Amal McCaskill,2002-03,843212.0
Terence Morris,2002-03,512435.0
Brian Scalabrine,2002-03,512435.0
Trenton Hassell,2002-03,512435.0
Kenny Satterfield,2002-03,512435.0
